section,name,url,classification,status,final_url,content_type,playlist_latency_ms,playlist_bytes,manifest_level,segment_attempted,segment_ok,encrypted_hint,segment_statuses,segment_latency_ms,error,checked_at
大陆,云南卫视,https://345.lishuhang.com/yspw27.m3u8,http_error,502,https://345.lishuhang.com/yspw27.m3u8,text/plain; charset=utf-8,3301.7,48,none,0,0,False,[],[],,2026-08-15T14:36:27+00:00
大陆,山西卫视,https://345.lishuhang.com/yspw28.m3u8,http_error,502,https://345.lishuhang.com/yspw28.m3u8,text/plain; charset=utf-8,3090.5,48,none,0,0,False,[],[],,2026-08-15T14:36:28+00:00
大陆,青海卫视,https://345.lishuhang.com/yspw29.m3u8,http_error,502,https://345.lishuhang.com/yspw29.m3u8,text/plain; charset=utf-8,3202.3,48,none,0,0,False,[],[],,2026-08-15T14:36:28+00:00
大陆,西藏卫视,https://345.lishuhang.com/yspw30.m3u8,http_error,502,https://345.lishuhang.com/yspw30.m3u8,text/plain; charset=utf-8,3040.7,48,none,0,0,False,[],[],,2026-08-15T14:36:28+00:00
大陆,新疆卫视,https://345.lishuhang.com/yspw31.m3u8,http_error,502,https://345.lishuhang.com/yspw31.m3u8,text/plain; charset=utf-8,3004.9,48,none,0,0,False,[],[],,2026-08-15T14:36:30+00:00
大陆,海南卫视,https://345.lishuhang.com/wso-hainan.m3u8,transport_ok,200,https://345.lishuhang.com/wso-hainan.m3u8,application/vnd.apple.mpegurl,8407.2,3429,media,1,1,False,[200],[7213.3],,2026-08-15T14:36:30+00:00
大陆,东南卫视,https://345.lishuhang.com/wso-dongnan.m3u8,http_error,502,https://345.lishuhang.com/wso-dongnan.m3u8,text/plain; charset=utf-8,4052.2,39,none,0,0,False,[],[],,2026-08-15T14:36:31+00:00
大陆,陕西卫视,https://345.lishuhang.com/wso-shaanxi.m3u8,transport_ok,200,https://345.lishuhang.com/wso-shaanxi.m3u8,application/vnd.apple.mpegurl,7962.7,1519,media,1,1,False,[200],[6639.9],,2026-08-15T14:36:31+00:00
大陆,贵州卫视,https://345.lishuhang.com/wso-guizhou.m3u8,http_error,502,https://345.lishuhang.com/wso-guizhou.m3u8,text/plain; charset=utf-8,6580.3,47,none,0,0,False,[],[],,2026-08-15T14:36:31+00:00
大陆,江苏卫视,https://345.lishuhang.com/wso-jiangsu.m3u8,http_error,502,https://345.lishuhang.com/wso-jiangsu.m3u8,text/plain; charset=utf-8,7095.6,47,none,0,0,False,[],[],,2026-08-15T14:36:31+00:00
